timestamp,line_id,from_bus,to_bus,flow_mw,limit_mw,loading,overload_flag,selected_strategy
2024-09-02 00:00:00,L0,0,1,0.5163490727252098,8376.599923309757,6.164184483591646e-05,0,Robust_UC
2024-09-02 00:00:00,L1,0,2,0.7074913548283362,8369.608451401773,8.453099794768093e-05,0,Robust_UC
2024-09-02 00:00:00,L2,1,11,0.4960325967201073,8365.451612840961,5.9295375752182665e-05,0,Robust_UC
2024-09-02 00:00:00,L3,2,4,0.38228456420625323,8326.786465567508,4.5910215878245035e-05,0,Robust_UC
2024-09-02 00:00:00,L4,2,11,0.3048903146169809,8351.643299902269,3.65066255428496e-05,0,Robust_UC
2024-09-02 00:00:00,L5,3,4,-0.0421210852177852,8300.102243838423,5.074767030617457e-06,0,Robust_UC
2024-09-02 00:00:00,L6,3,10,0.02180460921268268,8316.47700699133,2.6218564897555075e-06,0,Robust_UC
2024-09-02 00:00:00,L7,4,5,-0.005481607191321587,8309.88780978278,6.596487602237407e-07,0,Robust_UC
2024-09-02 00:00:00,L8,4,10,0.0639256944304678,8301.025292761151,7.700939603956363e-06,0,Robust_UC
2024-09-02 00:00:00,L9,5,6,-0.025798083196424113,8346.875253270999,3.090747425069553e-06,0,Robust_UC
2024-09-02 00:00:00,L10,6,11,-0.046114559201526635,8353.664028625004,5.520279370047517e-06,0,Robust_UC
2024-09-02 00:00:00,L11,7,4,-0.2839341056473771,7683.094782,3.6955694769323894e-05,0,Robust_UC
2024-09-02 00:00:00,L12,7,8,-0.004429427796110499,8087.8072284273285,5.476673307125545e-07,0,Robust_UC
2024-09-02 00:00:00,L13,7,29,0.2680470574383851,8018.619098533295,3.3428082085531934e-05,0,Robust_UC
2024-09-02 00:00:00,L14,8,9,-0.0022147138980552496,8089.746878528472,2.737680092233129e-07,0,Robust_UC
2024-09-02 00:00:00,L15,10,11,-0.14131994401974013,8336.855806687434,1.695122805247272e-05,0,Robust_UC
2024-09-02 00:00:00,L16,10,12,0.20673377165778836,8301.05647684638,2.4904513327239494e-05,0,Robust_UC
2024-09-02 00:00:00,L17,11,13,0.2773937436676584,8316.377217918602,3.335511802783324e-05,0,Robust_UC
2024-09-02 00:00:00,L18,11,15,0.3077514523851353,8331.199013627183,3.6939635205179004e-05,0,Robust_UC
2024-09-02 00:00:00,L19,11,116,0.008026736057925555,8312.32328683904,9.656429112465275e-07,0,Robust_UC
2024-09-02 00:00:00,L20,12,14,0.18641729565268583,8226.005738929596,2.2661945732722436e-05,0,Robust_UC
2024-09-02 00:00:00,L21,13,14,0.2570772676625559,8239.205962206355,3.120170424696045e-05,0,Robust_UC
2024-09-02 00:00:00,L22,14,16,0.06071541743495379,8205.951253719855,7.3989493183292756e-06,0,Robust_UC
2024-09-02 00:00:00,L23,14,18,0.18398102671663974,8126.746795650782,2.2638951519333847e-05,0,Robust_UC
2024-09-02 00:00:00,L24,14,32,0.17848164315854828,8082.459157810829,2.208259140858942e-05,0,Robust_UC
2024-09-02 00:00:00,L25,15,16,0.2874349763800328,8277.138283476965,3.472637118481128e-05,0,Robust_UC
2024-09-02 00:00:00,L26,16,17,0.07179104264339428,8186.988211493073,8.76891975276237e-06,0,Robust_UC
2024-09-02 00:00:00,L27,16,30,0.12538426409376102,8241.416913848976,1.5213920786250213e-05,0,Robust_UC
2024-09-02 00:00:00,L28,16,112,0.09646962716285987,8202.926397452798,1.1760391656423487e-05,0,Robust_UC
2024-09-02 00:00:00,L29,17,18,0.05147456663829175,8100.661308358062,6.354365980612171e-06,0,Robust_UC
2024-09-02 00:00:00,L30,18,19,0.0704131180399814,8111.865750180268,8.680261755862592e-06,0,Robust_UC
2024-09-02 00:00:00,L31,18,33,0.14472599930984886,7925.250828953937,1.8261377770039792e-05,0,Robust_UC
2024-09-02 00:00:00,L32,19,20,0.05009664203487889,8242.477172746709,6.077862393179643e-06,0,Robust_UC
2024-09-02 00:00:00,L33,20,21,0.029780166029776366,8291.916421466229,3.5914696333263873e-06,0,Robust_UC
2024-09-02 00:00:00,L34,21,22,0.009463690024673843,8283.624573204264,1.1424576211827412e-06,0,Robust_UC
2024-09-02 00:00:00,L35,22,23,0.1711351128372929,8275.179922924684,2.0680530747518646e-05,0,Robust_UC
2024-09-02 00:00:00,L36,22,24,-0.08388119167451967,8229.464053981315,1.0192789120202666e-05,0,Robust_UC
2024-09-02 00:00:00,L37,22,31,-0.09810670714320224,8272.102053712739,1.18599488384176e-05,0,Robust_UC
2024-09-02 00:00:00,L38,23,69,0.10457516906841846,8272.666485655354,1.264104738777392e-05,0,Robust_UC
2024-09-02 00:00:00,L39,23,71,0.04624346776377227,8286.20349705257,5.580778673878964e-06,0,Robust_UC
2024-09-02 00:00:00,L40,24,26,0.0019154040858683507,8163.756067998661,2.346228953822613e-07,0,Robust_UC
2024-09-02 00:00:00,L41,25,24,0.08358188186233277,7444.376725500001,1.1227519098547366e-05,0,Robust_UC
2024-09-02 00:00:00,L42,25,29,-0.08136716796427752,7971.038421293329,1.0207850428486007e-05,0,Robust_UC
2024-09-02 00:00:00,L43,26,27,-0.004906581904425458,8309.653929143575,5.90467659214678e-07,0,Robust_UC
2024-09-02 00:00:00,L44,26,31,-0.01614091955455077,8247.734809516049,1.957012431574272e-06,0,Robust_UC
