timestamp,model,line_id,from_bus,to_bus,v_surface_ms,p_tower,p_span,p_line,towers,spans,design_line_load_n,design_tower_load_kn
2024-09-01 00:00:00,schloemer,L0,0,1,44.93781111806985,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L1,0,2,44.93551908941342,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L2,1,11,45.65156255853466,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L3,2,4,45.431265721917285,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L4,2,11,45.644791754177206,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L5,3,4,45.30566410291146,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L6,3,10,45.35822294203916,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L7,4,5,45.1480247483272,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L8,4,10,45.67842135931389,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L9,5,6,44.809747635807184,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L10,6,11,45.49604570910436,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L11,7,4,46.38393474102673,0.0,0.0,0.0,21,49,2185567.50836,34765.583612
2024-09-01 00:00:00,schloemer,L12,7,8,46.48613650053572,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L13,7,29,48.33724329690529,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L14,8,9,45.33936101039979,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L15,10,11,45.8989808770291,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L16,10,12,46.24128829776553,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L17,11,13,46.52155509471971,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L18,11,15,46.86100012131142,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L19,11,116,46.008166381334064,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L20,12,14,47.38761131381489,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L21,13,14,47.50438572833345,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L22,14,16,48.72548234647196,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L23,14,18,48.42480978484412,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L24,14,32,48.1922733228955,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L25,15,16,48.544046196348695,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L26,16,17,49.137509965496704,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L27,16,30,50.24431765051186,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L28,16,112,50.22063153435369,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L29,17,18,48.836891843533536,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L30,18,19,49.34468889713902,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L31,18,33,48.75220818494775,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L32,19,20,50.48445518747802,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L33,20,21,51.83547625557197,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L34,21,22,53.3906498598784,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L35,22,23,55.43112884770175,1.1102230246251563e-16,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L36,22,24,53.52586808508857,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L37,22,31,53.43834242436942,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L38,23,69,57.084596757739135,3.3306690738754696e-16,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L39,23,71,57.647114818340505,5.551115123125784e-16,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L40,24,26,53.015044543709365,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L41,25,24,52.01157006940846,0.0,0.0,0.0,20,48,2185531.6979,34764.38993
2024-09-01 00:00:00,schloemer,L42,25,29,50.37372218708773,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L43,26,27,52.80784977584109,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L44,26,31,52.916412252858784,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L45,26,114,53.58312688147708,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L46,27,28,52.04535515785841,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L47,28,30,51.36131247065089,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L48,29,16,49.51421825964117,0.0,0.0,0.0,20,47,2185521.45698,34764.048566
2024-09-01 00:00:00,schloemer,L49,29,37,50.10991794854725,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L50,30,31,51.85284129773129,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L51,31,112,51.8342536394959,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L52,31,113,53.126282089806026,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L53,32,36,48.65948393590016,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L54,33,35,48.13990328187649,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L55,33,36,48.813758519651145,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L56,33,42,49.06134020642037,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L57,34,35,47.72839729859545,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L58,34,36,48.387668542733344,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L59,36,38,48.87132589701473,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L60,36,39,49.32433750785405,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,schloemer,L61,37,36,49.773015738467805,0.0,0.0,0.0,17,39,2185350.0374,34758.33458
