timestamp,L0,L1,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L2,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L3,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L4,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L5,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L6,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L7,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L8,L80,L81,L82,L83,L84,L85,L86,L87,L88,L89,L9,L90,L91,L92
2024-09-02 00:00:00,0.18108204876635065,0.259476440381474,0.1475080222575328,0.1570338802753083,0.1505869580388911,0.1567808279963612,0.16232188864047123,0.1677353395878316,0.18144473911664774,0.18144473911664774,0.1642110261809457,0.1776732357810044,0.206227816261463,0.1989196584401964,0.19037131575294913,0.23373744857372183,0.22727061689498185,0.21253235140984783,0.268074471186492,0.20959287846126853,0.19278341539291918,0.19605519380044512,0.18505399716873822,0.14647461180309762,0.18505399716873822,0.17961895921772977,0.17961895921772977,0.2285013879155627,0.18502549380544528,0.1900375448455631,0.18622670938239141,0.18081171777031235,0.1778251915661412,0.17409923895277413,0.14272397541952295,0.1761725753727905,0.17235440103219893,0.1721992978270053,0.16863148054203514,0.17681714747278476,0.1771544825952483,0.17036554073827664,0.17036554073827664,0.16221567407920226,0.1636446645161574,0.14711541470285402,0.15957278721314308,0.1600358901180108,0.1602012809151361,0.16551129239531898,0.1604472612475863,0.16283367030857332,0.16101069792548667,0.15923138306962634,0.1628079710596059,0.16451078194117902,0.15284851528267965,0.16907653639572623,0.16486468502466722,0.3229367460531615,0.3956960445454624,0.333420532544639,0.24266634833116651,0.35686210656092404,0.4331288152886154,0.4384927192011923,0.27789123929424975,0.14132968804791032,0.40557313223736713,0.4348536153261694,0.26152401700066985,0.3691130736332333,0.21792561122463466,0.2842312330826228,0.19255513094977753,0.18275509480313062,0.18275509480313062,0.18239793680309935,0.14599486812267343,0.1801051891770242,0.1749223119459875,0.16767721387919435,0.16790355471518226,0.16992277479851245,0.16846253115273432,0.17975095123534465,0.17264171345323315,0.1706125823484057,0.16825947212904963,0.149671496955195,0.1584954481141638,0.16315110054114587,0.17645889696146894
2024-09-02 01:00:00,0.17558450612565188,0.21075809708208937,0.14986796094783456,0.15979713750653038,0.15316181614569072,0.1600971407935459,0.16605438558563382,0.17185735086144419,0.18737752544683675,0.18737752544683675,0.16788384897489542,0.18308982836373686,0.19177159500970528,0.22269780249366394,0.2040406145333082,0.2842647377953273,0.2643193654305248,0.2476548645277862,0.3515024622256034,0.23726604343871902,0.20701081170862318,0.21151190308684656,0.19227542690834445,0.14865642510085858,0.19227542690834445,0.1848916542769444,0.1848916542769444,0.28229344978048515,0.19141893737324997,0.19577892885465908,0.1918059418220471,0.183361766402128,0.18052563340743538,0.17665499346617644,0.14491891773335813,0.17889440242682564,0.17494945320015975,0.17434890116689153,0.1707765303429151,0.1794105239497414,0.17958036573550393,0.1725468858489326,0.1725468858489326,0.1641466471572419,0.16558939904608458,0.1495436979044899,0.16144397780764821,0.1620791504261357,0.1623183726207394,0.1685541868711312,0.16301127645652552,0.16471697922513795,0.16349862811670512,0.1615286625625672,0.16575834649883228,0.1676871435089183,0.1555531226413967,0.17580694017464357,0.1681318008220532,0.6397898280735292,0.44233655835320534,0.4443910454705257,0.32811881302584617,0.2915059095896972,0.4167391418007366,0.47849672305400776,0.2448830163061586,0.14343147569056117,0.39013225669129165,0.5076994644251952,0.3586389695150572,0.4834147210472535,0.2700951648676846,0.387703503267066,0.21313938916826258,0.19137524638051892,0.19137524638051892,0.19116800917245022,0.1483129953566102,0.18666932664291477,0.17963638303729354,0.17136350779676482,0.1716888205527696,0.17404886187392601,0.17277179810262022,0.20950635798865694,0.18065118157646998,0.17379746983921263,0.17153454417682829,0.15212461446455106,0.16083117655446053,0.16598071001773954,0.19048370898030864
2024-09-02 02:00:00,0.17207165122930626,0.1886388354853549,0.1525644298490173,0.1628708695946771,0.15623940431962005,0.16418253871189628,0.1705059904300849,0.17661518641820648,0.19830683701541532,0.19830683701541532,0.17244467390809884,0.19229993672047188,0.1852904710894187,0.2677326437671678,0.23220873794358338,0.33940268746237356,0.2977883928176311,0.30038240804965666,0.4263223002868278,0.27486891450301254,0.2304154507131829,0.23316515860714307,0.20456468826909793,0.15109579211319002,0.20456468826909793,0.19365050330367595,0.19365050330367595,0.3565161404779082,0.2006296385906962,0.20101505957841473,0.19838352712268936,0.18610969291494722,0.18396333539924953,0.17956969289457397,0.14736495156257473,0.1821650629823883,0.17785724399383906,0.17668558279568122,0.17307726919550764,0.18261082000391887,0.18247233513187028,0.17489936985746857,0.17489936985746857,0.16619419992487175,0.1675836833539171,0.15244100780344785,0.16338210595365385,0.16434333253770383,0.16467555987061513,0.17211832724816,0.1659543467361287,0.1666341719788319,0.16631427919537098,0.1640093506130227,0.16925063299042245,0.1719401662071577,0.15879389558648643,0.19982618276257727,0.17197115113256015,0.8073873591304571,0.40062885571527285,0.5185704138811388,0.46138134600114933,0.2282149725013373,0.32915732539573445,0.4424160489559197,0.22407434211616384,0.14577783295817268,0.3714393368244999,0.5224162687207913,0.49034658742904297,0.5644246162888168,0.3727564448027505,0.5084698547089347,0.2598006960052947,0.20820716097766256,0.20820716097766256,0.20891258274651803,0.1510618877702747,0.19867380185956754,0.18614100955381704,0.17578679712640113,0.17623382827041587,0.17899323410760373,0.1778223653163489,0.3669913653938033,0.20620027405243446,0.17770381980738512,0.17548653632546832,0.15493855830564618,0.16352590418896173,0.1693755454496364,0.23944524127761885
2024-09-02 03:00:00,0.1714778872592664,0.17857161786940426,0.15540414841869987,0.16623144329024314,0.1596836020082017,0.16850423923630256,0.17514088293778807,0.18172926832081485,0.22262707032949555,0.22262707032949555,0.17731880573142145,0.21138542735396484,0.18290707850329813,0.3282634365840265,0.2813041098330535,0.3458770859793779,0.29062528979501123,0.3421459660876904,0.4168537550544254,0.30010122308657833,0.2582627057444435,0.25182894063496947,0.2229270609576382,0.15375527266103334,0.2229270609576382,0.20990210036282902,0.20990210036282902,0.39738194814768757,0.21101030941117982,0.2035230650498376,0.20382622526250846,0.1884813248584417,0.18770469249984265,0.18251797224740612,0.14997856822933348,0.18576242210415408,0.1808128316464429,0.17885593030067082,0.17525199412887374,0.18615692725293,0.18551499720097755,0.17715483980216287,0.17715483980216287,0.1683226328071241,0.1698063788914829,0.15550852672798465,0.16550250214681145,0.16673160255707958,0.16714961034975914,0.1756573462478038,0.16892199922841672,0.16870090466898646,0.16902367250259204,0.1665266199498751,0.1728333768808268,0.17921187489367987,0.16233289823028468,0.3278975405442104,0.1757653222247649,0.85,0.27127836928631033,0.5048676541115079,0.575327306982517,0.19567849376155266,0.2327123756100647,0.3199921893472062,0.21624771987187216,0.14827702323026895,0.3666996717920334,0.45590261004600113,0.5952252310412219,0.5942135943916462,0.5075640961595048,0.5995038613971276,0.35441876146304824,0.24619389291133545,0.24619389291133545,0.24818800925844112,0.15402759900114574,0.22230879047558708,0.19580085361766372,0.18044722985435355,0.1809289613548965,0.18419436364803707,0.18283186709914123,0.7156468290480702,0.31933401708021103,0.1822729504011902,0.1798328989222868,0.15806232864597983,0.16653153708270146,0.1729377646737501,0.43594342728110796
2024-09-02 04:00:00,0.17481361402337905,0.17069872242773823,0.15847391497093555,0.17005417563626782,0.16369919765790902,0.17342287455286792,0.18048767844428723,0.18864839362672364,0.2739008982259154,0.2739008982259154,0.1834477824131889,0.2538416246830535,0.18469737726181967,0.3589661712370542,0.33584572176011207,0.26754628520707,0.2342741660013613,0.31706824395351213,0.28205543972046165,0.2782885984417786,0.2724649812424172,0.25112884322206397,0.24364999266266552,0.15672200418317067,0.24364999266266552,0.239501139107961,0.239501139107961,0.3322978823678647,0.2189771768075668,0.20217063273862562,0.20607991439791146,0.19003032726706087,0.19164422350151844,0.18574210108821215,0.1529536884301848,0.1899038721370423,0.1840639400659144,0.18103475890249118,0.1773997581076923,0.19005688708136356,0.1885991699682323,0.17945597600889923,0.17945597600889923,0.17048350460101536,0.17207849603886827,0.15893169722877407,0.1677432117269758,0.16926869264984434,0.1697826376266874,0.17957486281289972,0.17209830121792072,0.17088247800567036,0.17191866590046884,0.16923036283234594,0.17731124356014727,0.19964936155510044,0.16639550459150443,0.7045861224359544,0.17994629931018377,0.85,0.19371839187108517,0.3543682463111708,0.6228573973143963,0.18388753932118648,0.19112321679193783,0.215331174777502,0.22172081405588767,0.15111383967086722,0.38300839376719836,0.31158092229144363,0.647080184736586,0.5635461960413581,0.616748319043407,0.650920261546622,0.49156826860258523,0.33287486436978453,0.33287486436978453,0.3336171922524148,0.1573778338403723,0.2713267828670955,0.2150849138314648,0.18626777165806488,0.1866957434964436,0.19137645449952567,0.18899720358551164,0.8414024589069644,0.6474141551832172,0.18848901922071393,0.18533795296295488,0.16168440760424665,0.1699096551613668,0.17680115485684816,0.712133930450696
2024-09-02 05:00:00,0.18201295585283428,0.1666097232193635,0.1618851211516385,0.174645475668153,0.16851387598334933,0.1793860295674397,0.18832401549766709,0.20321952657015668,0.35189988009911644,0.35189988009911644,0.1941440638743715,0.328828203778562,0.1938645044122082,0.3075301296512957,0.3450795605718189,0.19508065413317635,0.1910038032136425,0.23202645672194103,0.18876333803648976,0.2213340368953564,0.2538122397717221,0.2264364930470293,0.254728784762723,0.16008525290096443,0.254728784762723,0.2804636097246263,0.2804636097246263,0.21502174804593613,0.21999796644565198,0.1979915272207847,0.20433130863834084,0.19053361167741392,0.195096443702065,0.18915726293500246,0.1564621555800596,0.19421321924476392,0.18770249775851558,0.1832531978184605,0.17957689990721074,0.19375138314480303,0.19126538948826902,0.18188957827679736,0.18188957827679736,0.17267296461593631,0.1743414895376367,0.16285036235256886,0.17007928324607,0.17200927504824132,0.17263775938973863,0.18448728263759648,0.17559476240189517,0.17324064986295762,0.1753737665159583,0.17243054288702783,0.18443590355351397,0.2698073035600222,0.1712317796016173,0.8376811502992006,0.18520023770719304,0.85,0.17323792220468726,0.20761663915627773,0.5786206016266495,0.17991218062429762,0.1788735195093123,0.18377847449109105,0.24645520518530759,0.1544549961912586,0.4177761423165251,0.2138591742977143,0.6431924415345941,0.4526967747601928,0.6807559804029809,0.6700273202900029,0.6111565103974982,0.47855266405161356,0.47855266405161356,0.47082885225850085,0.16127912209662398,0.36120594980867005,0.25815079933916063,0.19651287486857383,0.1965800235035897,0.20538305775786134,0.20042859482971012,0.85,0.8168019222488442,0.19896874217063124,0.19472628448176105,0.16603795629326373,0.17405746351321386,0.1816044193406098,0.8188699999626181
2024-09-02 06:00:00,0.2005584151124772,0.16819624860660007,0.16571283179778248,0.1810945660200389,0.1737000726926205,0.18783188579135957,0.2063117398840765,0.24405479512136222,0.40673176601012584,0.40673176601012584,0.21916149087401293,0.40109244462351096,0.22225549368593847,0.21717255434223934,0.2773804366760811,0.1737123609182687,0.17447235464941846,0.18624806097724655,0.16625669584722502,0.1880535082374684,0.2154128688124722,0.1986104069994125,0.24532907340206847,0.16368450462272432,0.24532907340206847,0.3102963168280238,0.3102963168280238,0.17821448176841723,0.21320166877308663,0.19314818660253844,0.19972578613861394,0.18981709286918463,0.19675378668799817,0.19199399004655804,0.16033935280445163,0.19742438673729304,0.19120271839823527,0.18497862290811615,0.18142116519371568,0.19586143986195767,0.1925290532230046,0.18403367049949793,0.18403367049949793,0.17466564698802636,0.17648896786648965,0.16708312971449968,0.17236316683090092,0.17463035050376557,0.17543748806323126,0.19121700725477533,0.17909052395095046,0.17601392546694264,0.17907254371494,0.1769121060630338,0.19787824008950744,0.478730223658947,0.17645303410067745,0.85,0.1928785423449266,0.801334045257558,0.15207524008473255,0.17656200225267216,0.37561662413368324,0.18015297664760646,0.17250055182816093,0.17320974951531118,0.2990965788338862,0.1581628110847941,0.45277811974939164,0.18658101023881588,0.5594824257441586,0.3064772763245997,0.7060887916782317,0.6614301002171227,0.6829400026068074,0.6142073913495993,0.6142073913495993,0.5984029776695262,0.16557492809658145,0.4778074868430772,0.3461311164481611,0.21908392069058633,0.2177381160795607,0.23673563063728112,0.22838735844406674,0.85,0.85,0.21747509635691636,0.2136437766690745,0.1708182052313441,0.17875043249711256,0.1882099052418144,0.8456368938402463
2024-09-02 07:00:00,0.24831941823577544,0.17445016948962366,0.17012792858922354,0.19428556859859122,0.17949502043195742,0.20866153873952065,0.257594296653761,0.3457391065358862,0.3647559820697697,0.3647559820697697,0.2783087403863208,0.3944916825705487,0.28271653536212343,0.18229452259543344,0.20342247248794992,0.14787269724888527,0.1537462245805413,0.16795231429362928,0.1334886206331037,0.1733524800519115,0.18943360232864823,0.18354646451047713,0.22065864228520804,0.16743554127284602,0.22065864228520804,0.29492739081438657,0.29492739081438657,0.15394486687692016,0.20292004787515314,0.18920167102341845,0.19452546773625057,0.1881646503478838,0.19606229433672803,0.19341341584772442,0.16455519729346163,0.1983918321977952,0.19372974678014046,0.18578599466120657,0.18265395866408043,0.19572746013945225,0.19202667335620438,0.18546766731441994,0.18546766731441994,0.17627558684547584,0.17839650916328517,0.17160766656298454,0.17438411799178954,0.1768537585253477,0.17801155660988377,0.20090600716450094,0.18268535022015522,0.1794077344992137,0.18306313539271785,0.18462501662470412,0.2226234814773496,0.6776526204489858,0.18338094879026126,0.85,0.2051501839252428,0.1938235937277526,0.12786742152449487,0.15688314499252304,0.2053397805393385,0.18453295610664758,0.17013664828300482,0.16531557906746605,0.36359167676323767,0.1622014697710121,0.45972419394768493,0.17842039759377173,0.37447740904899,0.2268808236947504,0.7011361237922434,0.6309795381413268,0.7166776993042936,0.6946791093928538,0.6946791093928538,0.6777520868820768,0.1701920951808845,0.5764793015469069,0.4741314120469312,0.27117728411898917,0.2651980577016284,0.30387534822918855,0.2975833124010423,0.85,0.85,0.24938976067459506,0.2532726226403265,0.17598471045535347,0.18393242232740606,0.1996003907461605,0.8425223484856813
2024-09-02 08:00:00,0.29157095957136225,0.1842827606879432,0.1776998268625713,0.2269350244297371,0.19015231916253858,0.27398818000795716,0.37562604241671405,0.48473822094012975,0.24137691346703835,0.24137691346703835,0.376010765512176,0.2780468728280028,0.33307058756449215,0.1622125921700338,0.17913935412090973,0.1100580568943591,0.12789797269289194,0.1415727080069653,0.07718659769131266,0.15584908857448795,0.1781827910859612,0.17549264107071222,0.19855078366285292,0.17174065659836207,0.19855078366285292,0.23898826910266172,0.23898826910266172,0.11431251782705977,0.19446299148716534,0.18683129790793002,0.19068621639684882,0.18625874297339295,0.19412434979901277,0.19355461730277784,0.16929846323958037,0.1974815394017882,0.19505648587124497,0.1860711807859913,0.1836386225821461,0.19427116354402996,0.19060378601162017,0.18642196052453108,0.18642196052453108,0.17778638220923104,0.18018134936716793,0.17720925869305004,0.17613968611675965,0.17906221534496203,0.18084341952205799,0.21387176998239588,0.18761056956234198,0.18311999291075187,0.1891405695384245,0.1985846001751371,0.26044668937886734,0.7509938787511743,0.19997895315448622,0.85,0.22296425704100892,0.15578866234468816,0.11039552154832598,0.13482691554606857,0.17577495091443351,0.20035720056699202,0.17326183288748256,0.16296200324562551,0.38316697858072307,0.16675355654342727,0.4116978960987395,0.17530629384596022,0.23897350470297304,0.20194654949481242,0.6695616630944842,0.5898961520635418,0.7251109917879757,0.7328300934486668,0.7328300934486668,0.7178435291681355,0.17579640405007727,0.6389140410523592,0.586878782767955,0.37601230248193074,0.35963665799799105,0.4176313725109019,0.4317190952738393,0.85,0.85,0.3007390624397483,0.33132665476767276,0.18415408361340008,0.19243715123652075,0.22446811406544737,0.723184745894928
2024-09-02 09:00:00,0.27334313623338957,0.20831828160822374,0.20510982196737226,0.2861352532432648,0.22003516234545045,0.4218809125757188,0.5062391590829897,0.546029081181557,0.186448904625233,0.186448904625233,0.439908624554724,0.19265034281438462,0.31409726763867113,0.13588292373540803,0.16157566954836913,0.06384826416795948,0.10522472496471232,0.10971875840460983,0.03333753523281009,0.1384272711907479,0.16967821792967364,0.16923051219502033,0.18647655374099067,0.17652072247199552,0.18647655374099067,0.1964717420456798,0.1964717420456798,0.059633931556172866,0.1888707815693336,0.1855764097874136,0.18799588179687568,0.18393748973438287,0.19098391986352237,0.19193182538543516,0.17471311843089632,0.19468442543166972,0.1942795436936345,0.18514344982822342,0.18361731508734389,0.1914173253485401,0.18811783226338086,0.186070076865631,0.186070076865631,0.17873185845670425,0.1816040992242146,0.18624635065079245,0.17773050118275144,0.1808255220692062,0.18350631531659273,0.22529639023540562,0.19345364623405326,0.18663795603517788,0.19453122197511083,0.21916105759227555,0.28690043508699614,0.7479793687991767,0.2436329076623332,0.676950550215216,0.24032152718866392,0.11997106189899431,0.10930248231607292,0.11850182622396671,0.16167964044639235,0.24507127107036972,0.18036011932799173,0.1673904784115139,0.3359556062074173,0.17180446791532325,0.3240774107127702,0.17736018712349277,0.19936884353349518,0.19830119366614646,0.6145929563478469,0.5566197443346722,0.7130623806447663,0.7408905824624804,0.7408905824624804,0.7314135960167524,0.18357029877471998,0.6702658263341305,0.6556505036932204,0.5090050268144303,0.48461970106343316,0.5369872434259146,0.5761535811405835,0.4328863463003188,0.85,0.3643701204212518,0.4413702183553764,0.2035359427397808,0.20709166961915776,0.2730096016735269,0.18702626260304608
