scenario_id,timestamp,wind,pv,scenario_probability
0,2024-01-01 00:00:00,0.08237146632199456,0.19436945978209064,0.085
0,2024-01-01 01:00:00,0.1027289967716234,0.1600466030513232,0.085
0,2024-01-01 02:00:00,0.11339352136053106,0.11684806340896783,0.085
0,2024-01-01 03:00:00,0.13257846170050624,0.061870627239019746,0.085
0,2024-01-01 04:00:00,0.12205987346865006,0.09767026496350355,0.085
0,2024-01-01 05:00:00,0.06357012258429079,0.23818271800452695,0.085
1,2024-01-01 00:00:00,0.1191208124065013,0.12541182698061532,0.125
1,2024-01-01 01:00:00,0.13809465796509893,0.07506227561669522,0.125
1,2024-01-01 02:00:00,0.11529016137715586,0.13384714291724983,0.125
1,2024-01-01 03:00:00,0.09437641984153526,0.17015647332755177,0.125
1,2024-01-01 04:00:00,0.12202210897428188,0.11614482445811745,0.125
1,2024-01-01 05:00:00,0.11055213107229934,0.13515821158624153,0.125
2,2024-01-01 00:00:00,0.07681936066330981,0.21087607040712608,0.125
2,2024-01-01 01:00:00,0.1344960176094921,0.07272879857412576,0.125
2,2024-01-01 02:00:00,0.068786147882163,0.2262982858322712,0.125
2,2024-01-01 03:00:00,0.08565000568331142,0.19370306190644337,0.125
2,2024-01-01 04:00:00,0.07695533294627983,0.2101719918165337,0.125
2,2024-01-01 05:00:00,0.12191477855161126,0.1027254225136193,0.125
3,2024-01-01 00:00:00,0.06493997127645304,0.23666638037790383,0.105
3,2024-01-01 01:00:00,0.10955643801206467,0.1467124216824497,0.105
3,2024-01-01 02:00:00,0.09650646331975797,0.173223273183647,0.105
3,2024-01-01 03:00:00,0.07506724074920187,0.2192464682109183,0.105
3,2024-01-01 04:00:00,0.08229425019183735,0.2009657089280486,0.105
3,2024-01-01 05:00:00,0.07739447535608977,0.2159232686664569,0.105
4,2024-01-01 00:00:00,0.07338201982964906,0.22455780288864158,0.13
4,2024-01-01 01:00:00,0.07065534575230495,0.2280176586568943,0.13
4,2024-01-01 02:00:00,0.11454629845344005,0.13934471302621754,0.13
4,2024-01-01 03:00:00,0.07705613480162812,0.2164198230659438,0.13
4,2024-01-01 04:00:00,0.05550032250336481,0.2592033674918692,0.13
4,2024-01-01 05:00:00,0.1087151720087972,0.15074485669185256,0.13
5,2024-01-01 00:00:00,0.12536093649039934,0.11514767260148878,0.14
5,2024-01-01 01:00:00,0.08497997237469643,0.19372485693912275,0.14
5,2024-01-01 02:00:00,0.07699133726666918,0.20841491355833197,0.14
5,2024-01-01 03:00:00,0.06999995208998142,0.22928324833902963,0.14
5,2024-01-01 04:00:00,0.09265647994795362,0.17516253484555167,0.14
5,2024-01-01 05:00:00,0.09690469182691437,0.1724393773758264,0.14
6,2024-01-01 00:00:00,0.09104933910306769,0.18296099984762046,0.09
6,2024-01-01 01:00:00,0.050116105339845195,0.2658809599161608,0.09
6,2024-01-01 02:00:00,0.07220729663623529,0.22148353038994104,0.09
6,2024-01-01 03:00:00,0.11701355376581052,0.12300537834367593,0.09
6,2024-01-01 04:00:00,0.0908430284299575,0.18313559715143235,0.09
6,2024-01-01 05:00:00,0.08130395300267171,0.2057064811068583,0.09
7,2024-01-01 00:00:00,0.1314121016396842,0.08877173428294971,0.065
7,2024-01-01 01:00:00,0.06935136756615107,0.23167800906393604,0.065
7,2024-01-01 02:00:00,0.10902081295004644,0.12845856719566467,0.065
7,2024-01-01 03:00:00,0.10690942761165789,0.13301886529168264,0.065
7,2024-01-01 04:00:00,0.14351793259034284,0.05773084800035158,0.065
7,2024-01-01 05:00:00,0.05950054630512717,0.24511166481425206,0.065
8,2024-01-01 00:00:00,0.07828508941069645,0.2062142071267576,0.04
8,2024-01-01 01:00:00,0.1267159454036008,0.1047257143408519,0.04
8,2024-01-01 02:00:00,0.03378462690002508,0.3011998444360838,0.04
8,2024-01-01 03:00:00,0.09375325033074433,0.18101998965551075,0.04
8,2024-01-01 04:00:00,0.09615679585055796,0.18520746684367728,0.04
8,2024-01-01 05:00:00,0.051467200637735244,0.27101426484776037,0.04
9,2024-01-01 00:00:00,0.09269709874325692,0.1770946635170229,0.095
9,2024-01-01 01:00:00,0.09270948274163578,0.17452364783691549,0.095
9,2024-01-01 02:00:00,0.0933969014910087,0.1802446046330565,0.095
9,2024-01-01 03:00:00,0.12469930321177582,0.11944704884194743,0.095
9,2024-01-01 04:00:00,0.10575629627061373,0.15412548165395012,0.095
9,2024-01-01 05:00:00,0.14542892593857293,0.05610715191186241,0.095
