timestamp,model,line_id,from_bus,to_bus,v_surface_ms,p_tower,p_span,p_line,towers,spans,design_line_load_n,design_tower_load_kn
2024-09-01 00:00:00,batts,L0,0,1,30.369640596725432,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L1,0,2,30.39811269246776,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L2,1,11,34.59772518898048,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L3,2,4,34.57019557746713,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L4,2,11,34.627827904566615,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L5,3,4,30.664758587079852,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L6,3,10,30.67193521832675,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L7,4,5,30.582742934658658,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L8,4,10,34.71894092686629,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L9,5,6,30.395095306005956,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L10,6,11,30.66665081667715,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L11,7,4,35.115200460206744,0.0,0.0,0.0,21,49,2185567.50836,34765.583612
2024-09-01 00:00:00,batts,L12,7,8,35.226735471563984,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L13,7,29,36.11731226581399,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L14,8,9,34.70921942822308,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L15,10,11,34.780334374235835,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L16,10,12,34.992096704804645,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L17,11,13,35.07734483019891,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L18,11,15,35.21559396286011,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L19,11,116,34.84043039933151,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L20,12,14,35.58307510779995,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L21,13,14,35.61733260243341,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L22,14,16,36.20592175643183,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L23,14,18,36.13216701289909,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L24,14,32,36.06635698056293,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L25,15,16,36.050810940387784,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L26,16,17,36.389591898815915,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L27,16,30,36.84196332284009,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L28,16,112,36.85150667366334,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L29,17,18,36.31635722252207,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L30,18,19,36.560357844914485,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L31,18,33,36.398434104378445,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L32,19,20,37.031501879398384,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L33,20,21,37.64186054430746,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L34,21,22,36.769468851708304,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L35,22,23,35.04038949010779,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L36,22,24,36.647648673068446,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
2024-09-01 00:00:00,batts,L37,22,31,36.6512283899007,0.0,0.0,0.0,4,8,2184616.11112,34734.983586
