timestamp,selected_strategy,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,total_cost
2024-09-01 00:00:00,Stochastic_UC,79.54121498032129,7.4893060248178145,99625.73226445542,0.0,99712.76278546057
2024-09-01 01:00:00,Stochastic_UC,78.6751058700417,7.427226101855576,0.0,0.0,86.10233197189729
2024-09-01 02:00:00,Stochastic_UC,54.99376566821279,8.434461528162263,0.0,0.0,63.42822719637505
2024-09-01 03:00:00,SCUC,27.429581190595513,3.9975414990613922,0.0,0.0,31.427122689656905
2024-09-01 04:00:00,Stochastic_UC,63.4060461237192,5.701594221739664,0.0,0.0,69.10764034545886
2024-09-01 05:00:00,Stochastic_UC,51.184523907358496,4.218404996351186,0.0,0.0,55.40292890370968
2024-09-01 06:00:00,Stochastic_UC,51.63317429059166,8.620068360254598,0.0,0.0,60.25324265084626
2024-09-01 07:00:00,Stochastic_UC,64.44397985934174,8.492788051923961,0.0,0.0,72.9367679112657
2024-09-01 08:00:00,Stochastic_UC,43.916902997023996,8.750254152502656,0.0,0.0,52.66715714952665
2024-09-01 09:00:00,SCUC,93.08489155330105,4.125875448818562,0.0,0.0,97.21076700211961
2024-09-01 10:00:00,SCUC,113.62214286041798,4.382501574563303,0.0,0.0,118.00464443498129
2024-09-01 11:00:00,SCUC,114.10937019310151,4.57383399567974,0.0,0.0,118.68320418878125
2024-09-01 12:00:00,SCUC,107.08386009526487,4.5013929592164486,0.0,0.0,111.58525305448131
2024-09-01 13:00:00,SCUC,100.00883819534562,4.36744835685011,0.0,0.0,104.37628655219572
2024-09-01 14:00:00,SCUC,99.09854091722309,4.392580210240113,0.0,0.0,103.4911211274632
2024-09-01 15:00:00,SCUC,101.71020674449304,4.439374686440551,0.0,0.0,106.14958143093358
2024-09-01 16:00:00,SCUC,106.62178891984664,4.521149974366997,0.0,0.0,111.14293889421363
2024-09-01 17:00:00,SCUC,115.65549403040986,4.75540531807948,0.0,0.0,120.41089934848934
2024-09-01 18:00:00,SCUC,124.24726307267164,4.987820443080778,0.0,0.0,129.23508351575242
2024-09-01 19:00:00,SCUC,132.0616173216632,5.213135887521187,0.0,0.0,137.27475320918438
2024-09-01 20:00:00,SCUC,129.61263886718444,5.056978456189626,0.0,0.0,134.66961732337407
2024-09-01 21:00:00,SCUC,127.50740520295224,4.9250272674489475,0.0,0.0,132.43243247040118
2024-09-01 22:00:00,Robust_UC,114.58719186904018,4.773282241315151,0.0,0.0,119.36047411035534
2024-09-01 23:00:00,Robust_UC,99.88029803291603,4.445881104451505,0.0,0.0,104.32617913736753
