timestamp,unit_id,bus,u,p,reserve,startup,shutdown
2024-09-02 00:00:00,EG0,68,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G0,0,0.0,-0.0,-0.0,0.0,1.0
2024-09-02 00:00:00,G1,3,0.0,0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G2,5,0.0,2.058075931898884e-14,0.0,0.0,1.0
2024-09-02 00:00:00,G3,7,0.0,-1.8735013540549517e-16,0.0,0.0,1.0
2024-09-02 00:00:00,G4,9,0.0,0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G5,11,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G6,14,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G7,17,0.0,5.551115123125783e-17,0.0,0.0,1.0
2024-09-02 00:00:00,G8,18,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G9,23,0.0,-4.048150703539477e-14,-0.0,0.0,1.0
2024-09-02 00:00:00,G10,24,0.0,-3.012173843686128e-14,-0.0,0.0,1.0
2024-09-02 00:00:00,G11,25,0.0,1.8415824420969784e-14,0.0,0.0,1.0
2024-09-02 00:00:00,G12,26,0.0,-1.990621390234631e-13,0.0,0.0,1.0
2024-09-02 00:00:00,G13,30,0.0,2.4980018054066022e-15,0.0,0.0,1.0
2024-09-02 00:00:00,G14,31,0.0,-0.0,-0.0,0.0,1.0
2024-09-02 00:00:00,G15,33,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G16,35,0.0,1.3877787807814457e-17,-2.114205210119506e-13,0.0,1.0
2024-09-02 00:00:00,G17,39,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G18,41,0.0,4.78089789979208e-15,0.0,0.0,1.0
2024-09-02 00:00:00,G19,45,0.0,4.693120891907654e-14,-0.0,0.0,1.0
2024-09-02 00:00:00,G20,48,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G21,53,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G22,54,0.0,1.734723475976807e-17,-0.0,0.0,1.0
2024-09-02 00:00:00,G23,55,0.0,-4.706322088597957e-14,0.0,0.0,1.0
2024-09-02 00:00:00,G24,58,0.0,-0.0,3.9660115469498724e-13,0.0,1.0
2024-09-02 00:00:00,G25,60,0.0,7.620640229966114e-15,0.0,0.0,1.0
2024-09-02 00:00:00,G26,61,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G27,64,0.0,-1.6281247183780323e-14,-0.0,0.0,1.0
2024-09-02 00:00:00,G28,65,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G29,69,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G30,71,0.0,1.3183898417423734e-13,-0.0,0.0,1.0
2024-09-02 00:00:00,G31,72,0.0,-4.265060526975617e-13,0.0,0.0,1.0
2024-09-02 00:00:00,G32,73,0.0,-9.367506770274758e-17,0.0,0.0,1.0
2024-09-02 00:00:00,G33,75,0.0,5.204170427930421e-17,0.0,0.0,1.0
2024-09-02 00:00:00,G34,76,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G35,79,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G36,84,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G37,86,0.0,-2.7755575615628914e-17,0.0,0.0,1.0
2024-09-02 00:00:00,G38,88,0.0,3.837208328860697e-15,-0.0,0.0,1.0
2024-09-02 00:00:00,G39,89,0.0,5.967448757360216e-16,0.0,0.0,1.0
2024-09-02 00:00:00,G40,90,0.0,5.551115123125783e-17,0.0,0.0,1.0
2024-09-02 00:00:00,G41,91,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G42,98,0.0,1.2685685835123195e-13,4.743543520947562e-13,0.0,1.0
2024-09-02 00:00:00,G43,99,0.0,-0.0,0.0,0.0,1.0
