timestamp,selected_strategy,generation_cost,reserve_cost,startup_shutdown_cost,load_shedding_penalty,total_cost
2024-09-01 00:00:00,Stochastic_UC,79.54121498032166,7.489306024817841,49479.55084861003,0.0,49566.58136961517
2024-09-01 01:00:00,Stochastic_UC,78.6751058700423,7.427226101855608,0.0,0.0,86.10233197189791
2024-09-01 02:00:00,Stochastic_UC,54.99376566821322,8.434461528161908,0.0,0.0,63.42822719637513
2024-09-01 03:00:00,SCUC,27.429581190595552,3.997541499061393,0.0,0.0,31.427122689656947
2024-09-01 04:00:00,Stochastic_UC,63.406046123719705,5.701594221739709,0.0,0.0,69.10764034545942
2024-09-01 05:00:00,Stochastic_UC,51.184523907358326,4.218404996351249,0.0,0.0,55.40292890370957
2024-09-01 06:00:00,Stochastic_UC,51.63317429059207,8.62006836025424,0.0,0.0,60.25324265084632
2024-09-01 07:00:00,Stochastic_UC,64.44397985934197,8.492788051924112,0.0,0.0,72.93676791126607
2024-09-01 08:00:00,Stochastic_UC,43.91690299702435,8.750254152502723,0.0,0.0,52.66715714952707
2024-09-01 09:00:00,SCUC,93.08489155330115,4.125875448818562,0.0,0.0,97.21076700211971
2024-09-01 10:00:00,SCUC,113.6221428604181,4.3825015745633005,0.0,0.0,118.0046444349814
2024-09-01 11:00:00,SCUC,114.10937019310148,4.573833995679744,0.0,0.0,118.68320418878123
2024-09-01 12:00:00,SCUC,107.08386009526522,4.501392959216449,0.0,0.0,111.58525305448167
2024-09-01 13:00:00,SCUC,100.00883819534582,4.367448356850108,0.0,0.0,104.37628655219592
2024-09-01 14:00:00,SCUC,99.09854091722323,4.392580210240117,0.0,0.0,103.49112112746334
2024-09-01 15:00:00,SCUC,101.71020674449348,4.439374686440555,0.0,0.0,106.14958143093403
2024-09-01 16:00:00,SCUC,106.62178891984686,4.521149974366997,0.0,0.0,111.14293889421386
2024-09-01 17:00:00,SCUC,115.65549403040997,4.75540531807948,0.0,0.0,120.41089934848945
2024-09-01 18:00:00,SCUC,124.24726307267173,4.987820443080778,0.0,0.0,129.2350835157525
2024-09-01 19:00:00,SCUC,132.06161732166308,5.213135887521183,0.0,0.0,137.27475320918427
2024-09-01 20:00:00,SCUC,129.61263886718461,5.056978456189625,0.0,0.0,134.66961732337424
2024-09-01 21:00:00,SCUC,127.50740520295308,4.925027267448948,0.0,0.0,132.43243247040203
2024-09-01 22:00:00,SCUC,124.36800555653234,4.773282241315154,0.0,0.0,129.1412877978475
2024-09-01 23:00:00,SCUC,105.71559089047061,4.445881104451504,0.0,0.0,110.16147199492211
