timestamp,line_id,from_bus,to_bus,flow_mw,limit_mw,loading,overload_flag,selected_strategy
2024-09-01 00:00:00,L0,22,23,-0.03363167586989619,8557.522313524194,3.930071653654369e-06,0,Stochastic_UC
2024-09-01 00:00:00,L1,23,69,0.664547751413786,8369.11500037696,7.940478191348231e-05,0,Stochastic_UC
2024-09-01 00:00:00,L2,23,71,0.23181118010675072,8529.657600924333,2.7177079192678268e-05,0,Stochastic_UC
2024-09-01 00:00:00,L3,29,37,0.005680395175079792,9183.584403244553,6.185379178388031e-07,0,Stochastic_UC
2024-09-01 00:00:00,L4,32,36,-0.03363167586989619,9313.067654905435,3.6112349996922346e-06,0,Stochastic_UC
2024-09-01 00:00:00,L5,33,36,-0.019992010599060778,9273.203999289743,2.1558903050760033e-06,0,Stochastic_UC
2024-09-01 00:00:00,L6,33,42,-0.013639665270835415,9195.177953152428,1.483349788370247e-06,0,Stochastic_UC
2024-09-01 00:00:00,L7,34,36,-0.03363167586989619,9316.885972896613,3.6097550155419716e-06,0,Stochastic_UC
2024-09-01 00:00:00,L8,36,38,0.0032776512389008933,9178.102934041248,3.571164174618488e-07,0,Stochastic_UC
2024-09-01 00:00:00,L9,36,39,-0.02707637339209438,9126.773929756948,2.966697060810779e-06,0,Stochastic_UC
2024-09-01 00:00:00,L10,37,36,0.05777624501057997,9455.450895,6.110363815768087e-06,0,Stochastic_UC
2024-09-01 00:00:00,L11,37,64,-0.04641545466042038,9061.519498969434,5.122259535577803e-06,0,Stochastic_UC
2024-09-01 00:00:00,L12,38,39,-0.030354024630995298,9163.404835204066,3.3125268583988435e-06,0,Stochastic_UC
2024-09-01 00:00:00,L13,39,40,-0.019143466007696487,9060.431520884833,2.112864708879446e-06,0,Stochastic_UC
2024-09-01 00:00:00,L14,39,41,-0.07191860788528914,8928.082798281388,8.055324923636811e-06,0,Stochastic_UC
2024-09-01 00:00:00,L15,40,41,-0.052775141877592684,8867.02435940614,5.951843565379271e-06,0,Stochastic_UC
2024-09-01 00:00:00,L16,41,48,-0.07916271281638894,8724.748703005307,9.073351624341998e-06,0,Stochastic_UC
2024-09-01 00:00:00,L17,41,48,-0.07916271281638894,8724.748703005307,9.073351624341998e-06,0,Stochastic_UC
2024-09-01 00:00:00,L18,42,43,-0.0472713411407316,9065.968428461876,5.214152411156324e-06,0,Stochastic_UC
2024-09-01 00:00:00,L19,43,44,-0.0809030170106278,8884.508236523636,9.10607710149232e-06,0,Stochastic_UC
2024-09-01 00:00:00,L20,44,45,-0.05819901160988581,8735.399800559642,6.662432508945639e-06,0,Stochastic_UC
2024-09-01 00:00:00,L21,44,48,-0.056335681270638406,8713.45313435627,6.465368023672782e-06,0,Stochastic_UC
2024-09-01 00:00:00,L22,45,46,-0.10957819058435408,8604.80778142401,1.2734530900377648e-05,0,Stochastic_UC
2024-09-01 00:00:00,L23,45,47,0.017747503104571787,8622.454508764358,2.0582889810009673e-06,0,Stochastic_UC
2024-09-01 00:00:00,L24,46,48,0.11144152092360152,8616.654268912062,1.2933270553243645e-05,0,Stochastic_UC
2024-09-01 00:00:00,L25,46,68,-0.2546513873778519,8637.907955443714,2.9480678503568396e-05,0,Stochastic_UC
2024-09-01 00:00:00,L26,47,48,-0.015884172765324407,8612.558759052197,1.8443035582926394e-06,0,Stochastic_UC
2024-09-01 00:00:00,L27,48,49,0.03889519300240926,8763.579818910137,4.438276800820692e-06,0,Stochastic_UC
2024-09-01 00:00:00,L28,48,50,0.05011143998957418,8801.693700854736,5.693386033725286e-06,0,Stochastic_UC
2024-09-01 00:00:00,L29,48,53,0.04257541950755559,8726.162381535616,4.8790542332382355e-06,0,Stochastic_UC
2024-09-01 00:00:00,L30,48,53,0.04257541950755559,8726.162381535616,4.8790542332382355e-06,0,Stochastic_UC
2024-09-01 00:00:00,L31,48,65,0.026747650120563866,8768.22278271066,3.0505212724869816e-06,0,Stochastic_UC
2024-09-01 00:00:00,L32,48,65,0.026747650120563866,8768.22278271066,3.0505212724869816e-06,0,Stochastic_UC
