timestamp,unit_id,bus,u,p,reserve,startup,shutdown
2024-09-02 00:00:00,EG0,68,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G9,23,0.0,-0.0,-0.0,0.0,1.0
2024-09-02 00:00:00,G15,33,0.0,9.71445146547012e-17,0.0,0.0,1.0
2024-09-02 00:00:00,G17,39,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G18,41,0.0,6.245004513516506e-17,0.0,0.0,1.0
2024-09-02 00:00:00,G19,45,0.0,-4.163336342344337e-17,0.0,0.0,1.0
2024-09-02 00:00:00,G20,48,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G21,53,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G22,54,0.0,2.706168622523819e-15,0.0,0.0,1.0
2024-09-02 00:00:00,G23,55,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G24,58,-0.0,-0.0,-0.0,0.0,1.0
2024-09-02 00:00:00,G25,60,0.0,-0.0,1.5620837956475953e-13,0.0,1.0
2024-09-02 00:00:00,G26,61,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G27,64,0.0,-3.0704605524789486e-16,0.0,0.0,1.0
2024-09-02 00:00:00,G28,65,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G29,69,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G30,71,0.0,-1.3877787807814457e-17,0.0,0.0,1.0
2024-09-02 00:00:00,G31,72,0.0,-3.469446951953614e-18,0.0,0.0,1.0
2024-09-02 00:00:00,G32,73,0.0,-1.5612511283791264e-17,0.0,0.0,1.0
2024-09-02 00:00:00,G33,75,0.0,3.9898639947466563e-17,0.0,0.0,1.0
2024-09-02 00:00:00,G34,76,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G35,79,0.0,-0.0,0.0,0.0,1.0
2024-09-02 00:00:00,G42,98,0.0,-1.734723475976807e-18,0.0,0.0,1.0
2024-09-02 00:00:00,G52,115,0.0,-1.734723475976807e-18,0.0,0.0,1.0
2024-09-02 00:00:00,EMG_1,22,1.0,0.016813357059008882,0.1631866429409911,0.0,0.0
2024-09-02 00:00:00,EMG_2,23,1.0,0.135,0.014999999999999986,0.0,0.0
2024-09-02 00:00:00,EMG_3,32,1.0,0.09000000000000001,0.009999999999999995,0.0,0.0
2024-09-02 01:00:00,EG0,68,0.0,-0.0,-7.491229858658244e-14,0.0,-0.0
2024-09-02 01:00:00,G9,23,0.0,-0.0,0.0,0.0,-0.0
2024-09-02 01:00:00,G15,33,0.0,-4.5102810375396984e-17,0.0,0.0,-0.0
2024-09-02 01:00:00,G17,39,0.0,-0.0,0.0,0.0,-0.0
2024-09-02 01:00:00,G18,41,0.0,-0.0,0.0,0.0,-0.0
2024-09-02 01:00:00,G19,45,0.0,-0.0,0.0,0.0,-0.0
2024-09-02 01:00:00,G20,48,0.0,-0.0,0.0,0.0,-0.0
2024-09-02 01:00:00,G21,53,0.0,-0.0,0.0,0.0,-0.0
2024-09-02 01:00:00,G22,54,0.0,-0.0,0.0,0.0,-0.0
2024-09-02 01:00:00,G23,55,0.0,-0.0,0.0,0.0,-0.0
