timestamp,unit_id,bus,u,p,reserve,startup,shutdown
2024-09-01 00:00:00,TH0,0,0.0,0.0,0.0,0.0,1.0
2024-09-01 00:00:00,EMG_1,1,1.0,0.162,0.017999999999999988,0.0,0.0
2024-09-01 00:00:00,EMG_2,3,1.0,0.135,0.014999999999999986,0.0,0.0
2024-09-01 00:00:00,EMG_3,4,1.0,0.09000000000000001,0.009999999999999995,0.0,0.0
2024-09-01 00:00:00,BOOSTER,0,1.0,0.0,0.15464810385955077,0.0,0.0
2024-09-01 01:00:00,TH0,0,0.0,0.0,0.0,0.0,0.0
2024-09-01 01:00:00,EMG_1,1,1.0,0.18,-0.0,0.0,0.0
2024-09-01 01:00:00,EMG_2,3,1.0,0.14888231876519734,0.0011176812348026588,0.0,0.0
2024-09-01 01:00:00,EMG_3,4,1.0,0.1,-0.0,0.0,0.0
2024-09-01 01:00:00,BOOSTER,0,1.0,0.0,0.1853072974026003,0.0,0.0
2024-09-01 02:00:00,TH0,0,0.0,0.0,0.0,0.0,0.0
2024-09-01 02:00:00,EMG_1,1,1.0,0.18,-0.0,0.0,0.0
2024-09-01 02:00:00,EMG_2,3,1.0,0.15,-0.0,0.0,0.0
2024-09-01 02:00:00,EMG_3,4,1.0,0.1,-0.0,0.0,0.0
2024-09-01 02:00:00,BOOSTER,0,1.0,0.0,0.17557288073083557,0.0,0.0
2024-09-01 03:00:00,TH0,0,0.0,0.0,0.0,0.0,0.0
2024-09-01 03:00:00,EMG_1,1,1.0,0.18,-0.0,0.0,0.0
2024-09-01 03:00:00,EMG_2,3,1.0,0.015000000000005898,0.13500000000000512,0.0,0.0
2024-09-01 03:00:00,EMG_3,4,1.0,0.09373243358523098,0.006267566414769027,0.0,0.0
2024-09-01 03:00:00,BOOSTER,0,1.0,0.0,0.025296662712783857,0.0,0.0
2024-09-01 04:00:00,TH0,0,0.0,0.0,0.0,0.0,0.0
2024-09-01 04:00:00,EMG_1,1,1.0,0.1164015185577556,0.06359848144224439,0.0,0.0
2024-09-01 04:00:00,EMG_2,3,1.0,0.09401875260619807,0.0,0.0,0.0
2024-09-01 04:00:00,EMG_3,4,1.0,0.0037324335852309543,0.09626756641476905,0.0,0.0
2024-09-01 04:00:00,BOOSTER,0,1.0,0.0,0.0,0.0,0.0
2024-09-01 05:00:00,TH0,0,0.0,0.0,0.0,0.0,0.0
2024-09-01 05:00:00,EMG_1,1,1.0,0.0,0.15515998860173214,0.0,0.0
2024-09-01 05:00:00,EMG_2,3,1.0,0.11897172982781277,0.0,0.0,0.0
2024-09-01 05:00:00,EMG_3,4,1.0,0.09373243358523098,0.0,0.0,0.0
2024-09-01 05:00:00,BOOSTER,0,1.0,0.0,0.0,0.0,0.0
2024-09-01 06:00:00,TH0,0,0.0,0.0,0.0,0.0,0.0
2024-09-01 06:00:00,EMG_1,1,1.0,0.162,0.017999999999999988,0.0,0.0
2024-09-01 06:00:00,EMG_2,3,1.0,0.14619141431403726,0.0038085856859590844,0.0,0.0
2024-09-01 06:00:00,EMG_3,4,1.0,0.009999999999999995,0.09000000000000001,0.0,0.0
2024-09-01 06:00:00,BOOSTER,0,1.0,0.0,0.04477299429157067,0.0,0.0
2024-09-01 07:00:00,TH0,0,0.0,0.0,0.0,0.0,0.0
2024-09-01 07:00:00,EMG_1,1,1.0,0.18,-0.0,0.0,0.0
2024-09-01 07:00:00,EMG_2,3,1.0,0.15,-0.0,0.0,0.0
2024-09-01 07:00:00,EMG_3,4,1.0,0.1,-0.0,0.0,0.0
2024-09-01 07:00:00,BOOSTER,0,1.0,0.0,0.16573300209255268,0.0,0.0
2024-09-01 08:00:00,TH0,0,0.0,0.0,0.0,0.0,0.0
2024-09-01 08:00:00,EMG_1,1,1.0,0.18,-0.0,0.0,0.0
2024-09-01 08:00:00,EMG_2,3,1.0,0.15,-0.0,0.0,0.0
2024-09-01 08:00:00,EMG_3,4,1.0,0.1,-0.0,0.0,0.0
2024-09-01 08:00:00,BOOSTER,0,1.0,0.0,0.1635394605818853,0.0,0.0
